rvars
0.5,0.5,0.5230899419729244,0.5725338491296025,0.6515957446808643,0.7635396518375406
-0.75,-0.75,-0.7409258123850744,-0.724984671980474,-0.7043838136114505,-0.6813304721032561
0.0,0.0,0.0,0.0,0.0,0.0

0.7635396518375406,0.8754835589942168,1.0268375241779686,1.2208655705996272,1.4608317214700253,1.75
-0.6813304721032561,-0.6582771305950617,-0.6371857755982003,-0.6202636419379244,-0.6097179644394874,-0.6077559779281437
0.0,0.0,0.0,0.0,0.0,0.0

1.75,2.0391682785299747,2.3322775628626613,2.58080270793036,2.7362185686653713,2.75
-0.6077559779281437,-0.6057939914168,-0.6168301655430586,-0.6430717351321744,-0.6867259350094027,-0.75
0.0,0.0,0.0,0.0,0.0,0.0

2.75,2.7637814313346287,2.629037717601558,2.3874032882011713,2.0805125725338542,1.75
-0.75,-0.8132740649905973,-0.8616431637028211,-0.8583752299196733,-0.7667381974241558,-0.55
0.0,0.0,0.0,0.0,0.0,0.0

1.75,1.4194874274661458,1.118109284332683,0.8569874274661462,0.6472437137330728,0.5
-0.55,-0.3332618025743888,-0.024791538932581503,0.30530962599671113,0.5869405272840508,0.75
0.0,0.0,0.0,0.0,0.0,0.0

0.5,0.35275628626692723,0.26861702127660114,0.23706479690522997,0.247582205029022,0.28965183752418605
0.75,0.9130594727159492,0.9189914163087378,0.7993408951560342,0.5856529736355075,0.30947271612482735
0.0,0.0,0.0,0.0,0.0,0.0

0.28965183752418605,0.33172147001935015,0.384308510638304,0.43689555125725715,0.478965183752419,0.5
0.30947271612482735,0.033292458614147244,-0.24229000613134555,-0.48572961373398094,-0.6654812998160888,-0.75
0.0,0.0,0.0,0.0,0.0,0.0

0.5,0.5210348162475809,0.5210348162475812,0.5105174081237908,0.5,0.5
-0.75,-0.834518700183911,-0.8345187001839114,-0.7922593500919558,-0.75,-0.75
0.0,0.0,0.0,0.0,0.0,0.0

hvars
0.0,2.2002989538248006,4.400908539188164,6.602139387628656,8.804302130684846,11.007707399895313

11.007707399895313,13.211112669105779,15.416381727547698,17.623825206759662,19.833753738280286,22.0464779536482

22.0464779536482,24.259202169016117,26.475343331308625,28.695212072064404,30.919119022822144,33.1473748151206

33.1473748151206,35.375630607419055,37.60885650433577,39.847363137409566,42.091461138179326,44.341461138183966

44.341461138183966,46.591461138188606,48.84736313742789,51.10885650436267,53.3756306074538,55.64737481516223

55.64737481516223,57.91911902287067,60.19521207211844,62.47534333136662,64.75920216907642,67.04647795370904

67.04647795370904,69.33375373834167,71.62382520681967,73.91638172760446,76.21111266915749,78.50770739994026

78.50770739994026,80.80430213072303,83.10213938765871,85.40090853920893,87.70029895383541,90.0

ids
none

none

none

none

none

none

none

none

other_names
none

none

none

none

none

none

none

none

