rvars
9.0,9.0,8.925863042946823,8.78616298325879,8.589473675354252,8.344368973651545
5.0,5.0,4.9918003073794885,4.977395441965072,4.958779923583357,4.937948272060959
0.0,0.0,0.0,0.0,0.0,0.0

8.344368973651545,8.09926427194884,7.822891885284659,7.52382566807735,7.210639474745276,6.891907159706799
4.937948272060959,4.91711662053856,4.898057875528693,4.8827665568579635,4.873237184352993,4.8714642778404045
0.0,0.0,0.0,0.0,0.0,0.0

6.891907159706799,6.573174844668321,6.2660441167600816,5.979088830400398,5.720882840007593,5.5
4.8714642778404045,4.869691371327814,4.8796639704608555,4.903376595066147,4.942823764970318,5.0
0.0,0.0,0.0,0.0,0.0,0.0

5.5,5.5,5.901785714285696,6.553571428571386,7.303571428571383,8.0
5.0,5.0,4.930769230769284,4.8,4.615384615384849,4.384615384615719
0.0,0.0,0.0,0.0,0.0,0.0

8.0,8.696428571428616,9.207142857142857,9.551785714285987,9.75,9.821428571428571
4.384615384615719,4.15384615384659,3.892307692308213,3.6076923076928877,3.3076923076929168,3.0
0.0,0.0,0.0,0.0,0.0,0.0

9.821428571428571,9.892857142857142,9.876785714286337,9.792857142857143,9.660714285714828,9.5
3.0,2.6923076923082934,2.3923076923082593,2.1076923076928127,1.8461538461542637,1.6153846153849272
0.0,0.0,0.0,0.0,0.0,0.0

9.5,9.339285714286028,9.189285714285905,9.069642857142934,9.0,9.0
1.6153846153849272,1.3846153846155906,1.2,1.0692307692308107,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0

hvars
0.0,2.0,4.0,6.0,8.0,10.0

10.0,12.0,14.0,16.0,18.0,20.0

20.0,22.0,24.0,26.0,28.0,30.0

30.0,32.0,34.71698113207701,38.113207547174795,42.150943396235675,46.7924528302027

46.7924528302027,51.43396226416972,56.603773584929,62.26415094342361,68.37735849059669,74.90566037739148

74.90566037739148,81.43396226418625,88.30188679248909,95.4716981132432,102.90566037739191,110.56603773587864

110.56603773587864,118.22641509436535,126.03773584907734,133.96226415095802,141.96226415095097,150.0

ids
none

none

pre

post

none

none

none

other_names
none

none

pop

pop

none

none

none

