rvars
1.25,1.25
-0.75,-0.75
0.0,0.0

1.25,2.5
-0.75,-0.75
0.0,0.0

2.5,1.25
-0.75,0.25
0.0,0.0

1.25,2.5340202097831948
0.25,0.7544733295840018
0.0,0.0

2.5340202097831948,2.5340202097831948
0.7544733295840018,0.7544733295840018
0.0,0.0

hvars
0.0,21.59439068630917

21.59439068630917,43.421900144784686

43.421900144784686,61.37316031785251

61.37316031785251,80.92834556814933

80.92834556814933,100.0

ids
pre

pre

pre

pre

post

other_names
pop

crackle

pop

crackle

crackle

