rvars
1.0,1.0
2.0,2.0
0.0,0.0

1.0,1.0
2.0,4.353018372703412
0.0,0.0

1.0,1.0
4.353018372703412,6.7060367454068235
0.0,0.0

1.0,1.0
6.7060367454068235,9.059055118110235
0.0,0.0

1.0,1.0
9.059055118110235,7.190476190476191
0.0,0.0

1.0,1.0
7.190476190476191,7.595238095238095
0.0,0.0

1.0,1.0
7.595238095238095,8.0
0.0,0.0

hvars
0.0,11.428571428571429

11.428571428571429,22.857142857142858

22.857142857142858,34.285714285714285

34.285714285714285,45.714285714285715

45.714285714285715,57.142857142857146

57.142857142857146,68.57142857142857

68.57142857142857,80.0

ids
pre

post

none

pre

pre

post

none

other_names
snap

snap

none

crackle

snap

snap

none

