rvars
0.5,0.5,0.5549319727891353,0.6848639455782706,0.9098639455782702,1.25
-1.0,-1.0,-0.9249999999999972,-0.8249999999999943,-0.75,-0.75
0.0,0.0,0.0,0.0,0.0,0.0

1.25,1.3401360544217202,1.2973911445700617,1.1659040507122036,0.9898135531153256,0.8132584320466069
-0.75,-0.75,-0.6969089189106381,-0.6019631891676571,-0.47639924320680294,-0.3314535134638209
0.0,0.0,0.0,0.0,0.0,0.0

0.8132584320466069,0.636703310977888,0.5479611269716881,0.5911706602951867,0.8104706912155641,1.25
-0.3314535134638209,-0.18650778372083895,-0.0446531350672205,0.0828740000612891,0.1848371892289444,0.25
0.0,0.0,0.0,0.0,0.0,0.0

1.25,1.1827252668277997,1.1136364974299247,1.0438752708817631,0.9745831662587041,0.9069017626361364
0.25,0.414268144854255,0.5502748494436263,0.6602620257979125,0.7464715859469127,0.811145441920426
0.0,0.0,0.0,0.0,0.0,0.0

0.9069017626361364,0.839220359013569,0.7754328145422698,0.7166807082976265,0.6641056193550272,0.6188491267898603
0.811145441920426,0.8758192978939394,0.9234412737515647,0.9562532815231013,0.9764972332383485,0.9864150409271063
0.0,0.0,0.0,0.0,0.0,0.0

0.6188491267898603,0.5735926342246932,0.5379378961877351,0.5130264917543745,0.5,0.5
0.9864150409271063,0.9963328486158642,1.0004083363377323,1.0008834161225109,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0

hvars
0.0,4.276589017595036,8.5637503151068,12.872056172452016,17.212078869547412,21.59439068630971

21.59439068630971,25.93007874863916,30.091599792733156,34.11283951596836,38.02768361572146,41.8700177893691

41.8700177893691,45.712351963016744,49.549947605312255,53.41669041363227,57.34646608535346,61.37316031785248

61.37316031785248,65.07906953490567,68.51816394293527,71.70950174258584,74.67214113450189,77.42514031932791

77.42514031932791,80.17813950415392,82.75961488317888,85.18862465704734,87.48422702640381,89.66548019189285

89.66548019189285,91.84673335738178,93.95175372029237,95.99959948126921,98.0093288409569,100.0

ids
pre

post

pre

post

none

none

other_names
snap

snap

snap

snap

none

none

